x_1,x_2,x_3,f_x1,f_x2,f_x3,erro
-4,-3.788308887774089,-3.788308887774089,3.6663843056259484,1.0665267888229586,1.0665267888229586,1.0665267888229586
-3.788308887774089,-3.701467881801465,-3.701467881801465,1.0665267888229586,-0.1283005092423064,-0.1283005092423064,0.1283005092423064
-3.701467881801465,-3.7107928656777482,-3.7107928656777482,-0.1283005092423064,0.0039323702866305155,0.0039323702866305155,0.0039323702866305155
-3.7107928656777482,-3.7105155572681525,-3.7105155572681525,0.0039323702866305155,1.4005405377659486e-05,1.4005405377659486e-05,1.4005405377659486e-05
