x_1,x_2,x_3,f_x1,f_x2,f_x3,erro
6,5.947986509000772,5.947986509000772,-160,-9.87656760948812,-9.87656760948812,9.87656760948812
5.947986509000772,5.944564559793515,5.944564559793515,-9.87656760948812,0.08102900855737971,0.08102900855737971,0.08102900855737971
5.944564559793515,5.944592405584245,5.944592405584245,0.08102900855737971,-4.0329450712306425e-05,-4.0329450712306425e-05,4.0329450712306425e-05
5.944592405584245,5.944592391731839,5.944592391731839,-4.0329450712306425e-05,-1.673470251262188e-10,-1.673470251262188e-10,1.673470251262188e-10
